"frame_idx ""video"" ""phase"" ""fly"" ""x"" ""y"" ""fly_prev"" ""x_prev"" ""y_prev"" ""dist"" ""mutilple_matches"" ""different_match"""
"1209 ""TC_Grp_3_f_19"" 1 ""0"" 7 18 ""1"" 22 17 15.0332963783729 0 1"
"1214 ""TC_Grp_3_f_19"" 1 ""0"" 583 196 ""2"" 256 236 329.437399212658 0 1"
"1535 ""TC_Grp_3_f_19"" 1 ""0"" 276 212 ""1"" 271 209 5.8309518948453 0 1"
"1871 ""TC_Grp_3_f_19"" 2 ""0"" 275 211 ""2"" 271 208 5 0 1"
"2111 ""TC_Grp_3_f_19"" 2 ""0"" 272 216 ""1"" 267 213 5.8309518948453 0 1"
"21616 ""TC_Grp_3_f_19"" 13 ""0"" 227 198 ""2"" 230 194 5 0 1"
"21761 ""TC_Grp_3_f_19"" 13 ""0"" 221 211 ""2"" 227 198 14.3178210632764 0 1"
"21766 ""TC_Grp_3_f_19"" 13 ""0"" 227 198 ""2"" 230 194 5 0 1"
"22070 ""TC_Grp_3_f_19"" 13 ""0"" 257 191 ""2"" 246 195 11.7046999107196 0 1"
"22085 ""TC_Grp_3_f_19"" 13 ""0"" 244 194 ""2"" 238 195 6.08276253029822 0 1"
"22733 ""TC_Grp_3_f_19"" 13 ""0"" 229 193 ""2"" 222 192 7.07106781186548 0 1"
"23310 ""TC_Grp_3_f_19"" 14 ""0"" 188 228 ""1"" 182 228 6 0 1"
"23326 ""TC_Grp_3_f_19"" 14 ""0"" 200 198 ""2"" 199 199 1.4142135623731 0 1"
"23574 ""TC_Grp_3_f_19"" 14 ""0"" 110 197 ""2"" 125 196 15.0332963783729 0 1"
"23619 ""TC_Grp_3_f_19"" 14 ""0"" 108 199 ""2"" 123 198 15.0332963783729 0 1"
"23974 ""TC_Grp_3_f_19"" 14 ""0"" 332 162 ""1"" 326 167 7.81024967590665 0 1"
"23994 ""TC_Grp_3_f_19"" 14 ""0"" 332 162 ""1"" 325 167 8.60232526704263 0 1"
"24427 ""TC_Grp_3_f_19"" 14 ""0"" 259 74 ""2"" 259 74 0 0 1"
"25874 ""TC_Grp_3_f_19"" 15 ""0"" 253 121 ""1"" 255 130 9.21954445729289 0 1"
"25879 ""TC_Grp_3_f_19"" 15 ""0"" 255 130 ""1"" 257 139 9.21954445729289 0 1"
"26051 ""TC_Grp_3_f_19"" 15 ""0"" 183 119 ""2"" 234 134 53.160135440008 0 1"
"26179 ""TC_Grp_3_f_19"" 15 ""0"" 310 182 ""1"" 310 175 7 0 1"
"26516 ""TC_Grp_3_f_19"" 15 ""0"" 132 131 ""1"" 152 133 20.0997512422418 0 1"
"26518 ""TC_Grp_3_f_19"" 15 ""0"" 131 135 ""1"" 122 131 9.8488578017961 0 1"
"26519 ""TC_Grp_3_f_19"" 15 ""0"" 102 132 ""1"" 113 131 11.0453610171873 0 1"
"26847 ""TC_Grp_3_f_19"" 16 ""0"" 337 151 ""1"" 340 142 9.48683298050514 0 1"
"27000 ""TC_Grp_3_f_19"" 16 ""0"" 312 149 ""2"" 321 146 9.48683298050514 1 1"
"27190 ""TC_Grp_3_f_19"" 16 ""0"" 563 32 ""1"" 571 31 8.06225774829855 0 1"
"27311 ""TC_Grp_3_f_19"" 16 ""0"" 526 90 ""2"" 522 108 18.4390889145858 0 1"
"27315 ""TC_Grp_3_f_19"" 16 ""0"" 74 125 ""1"" 464 177 393.45139471096 0 1"
"27335 ""TC_Grp_3_f_19"" 16 ""0"" 461 150 ""2"" 460 142 8.06225774829855 0 1"
"27337 ""TC_Grp_3_f_19"" 16 ""0"" 460 142 ""2"" 460 138 4 0 1"
"27359 ""TC_Grp_3_f_19"" 16 ""0"" 338 137 ""2"" 389 95 66.0681466366357 0 1"
"27443 ""TC_Grp_3_f_19"" 16 ""0"" 384 204 ""2"" 373 197 13.0384048104053 0 1"
"27466 ""TC_Grp_3_f_19"" 16 ""0"" 467 149 ""1"" 464 144 5.8309518948453 0 1"
"27477 ""TC_Grp_3_f_19"" 16 ""0"" 481 160 ""2"" 486 163 5.8309518948453 0 1"
"27501 ""TC_Grp_3_f_19"" 16 ""0"" 588 102 ""2"" 595 102 7 0 1"
"27514 ""TC_Grp_3_f_19"" 16 ""0"" 461 146 ""1"" 457 141 6.40312423743285 0 1"
"27545 ""TC_Grp_3_f_19"" 16 ""0"" 730 187 ""2"" 605 114 144.754965372522 0 1"
"27559 ""TC_Grp_3_f_19"" 16 ""0"" 461 146 ""1"" 457 140 7.21110255092798 0 1"
"27582 ""TC_Grp_3_f_19"" 16 ""0"" 714 22 ""2"" 720 215 193.093241725338 0 1"
"27587 ""TC_Grp_3_f_19"" 16 ""0"" 461 146 ""1"" 457 140 7.21110255092798 0 1"
"27676 ""TC_Grp_3_f_19"" 16 ""0"" 461 145 ""2"" 457 140 6.40312423743285 0 1"
"28183 ""TC_Grp_3_f_19"" 16 ""0"" 468 120 ""2"" 474 121 6.08276253029822 0 1"
"28919 ""TC_Grp_3_f_19"" 17 ""0"" 314 110 ""1"" 319 112 5.3851648071345 0 1"
"28931 ""TC_Grp_3_f_19"" 17 ""0"" 314 110 ""1"" 319 112 5.3851648071345 0 1"
"29096 ""TC_Grp_3_f_19"" 17 ""0"" 210 108 ""1"" 209 114 6.08276253029822 0 1"
"29100 ""TC_Grp_3_f_19"" 17 ""0"" 280 130 ""2"" 280 130 0 0 1"
"29112 ""TC_Grp_3_f_19"" 17 ""0"" 292 115 ""2"" 298 121 8.48528137423857 0 1"
"29175 ""TC_Grp_3_f_19"" 17 ""0"" 592 168 ""2"" 604 168 12 0 1"
"29176 ""TC_Grp_3_f_19"" 17 ""0"" 622 153 ""2"" 613 162 12.7279220613579 0 1"
"29191 ""TC_Grp_3_f_19"" 17 ""0"" 594 123 ""2"" 602 120 8.54400374531753 0 1"
"29219 ""TC_Grp_3_f_19"" 17 ""0"" 113 132 ""2"" 117 144 12.6491106406735 0 1"
"29225 ""TC_Grp_3_f_19"" 17 ""0"" 117 144 ""2"" 120 155 11.4017542509914 1 1"
"29287 ""TC_Grp_3_f_19"" 17 ""0"" 120 155 ""2"" 117 144 11.4017542509914 0 1"
"29296 ""TC_Grp_3_f_19"" 17 ""0"" 308 99 ""1"" 163 89 145.344418537486 0 1"
"29381 ""TC_Grp_3_f_19"" 17 ""0"" 166 139 ""1"" 179 143 13.6014705087354 0 1"
"29587 ""TC_Grp_3_f_19"" 17 ""0"" 268 143 ""1"" 272 141 4.47213595499958 0 1"
"29603 ""TC_Grp_3_f_19"" 17 ""0"" 222 62 ""1"" 219 53 9.48683298050514 0 1"
"29606 ""TC_Grp_3_f_19"" 17 ""0"" 286 188 ""2"" 281 194 7.81024967590665 0 1"
"29616 ""TC_Grp_3_f_19"" 17 ""0"" 353 174 ""2"" 347 177 6.70820393249937 0 1"
"29642 ""TC_Grp_3_f_19"" 17 ""0"" 549 121 ""2"" 549 121 0 0 1"
"29643 ""TC_Grp_3_f_19"" 17 ""0"" 547 113 ""2"" 550 113 3 0 1"
"29665 ""TC_Grp_3_f_19"" 17 ""0"" 390 132 ""2"" 391 137 5.09901951359278 0 1"
"29741 ""TC_Grp_3_f_19"" 17 ""0"" 382 124 ""1"" 389 116 10.6301458127346 0 1"
"29744 ""TC_Grp_3_f_19"" 17 ""0"" 411 136 ""2"" 420 123 15.8113883008419 0 1"
"29746 ""TC_Grp_3_f_19"" 17 ""0"" 422 118 ""2"" 423 113 5.09901951359278 0 1"
"29759 ""TC_Grp_3_f_19"" 17 ""0"" 423 106 ""1"" 409 114 16.1245154965971 0 1"
"29832 ""TC_Grp_3_f_19"" 17 ""0"" 566 101 ""2"" 563 104 4.24264068711928 0 1"
"29834 ""TC_Grp_3_f_19"" 17 ""0"" 562 104 ""2"" 559 107 4.24264068711928 0 1"
"29860 ""TC_Grp_3_f_19"" 17 ""0"" 565 113 ""1"" 561 120 8.06225774829855 0 1"
"30123 ""TC_Grp_3_f_19"" 17 ""0"" 396 57 ""1"" 388 66 12.0415945787923 0 1"
"30207 ""TC_Grp_3_f_19"" 17 ""0"" 146 140 ""2"" 59 30 140.246212070059 0 1"
"30217 ""TC_Grp_3_f_19"" 17 ""0"" 321 106 ""2"" 312 104 9.21954445729289 0 1"
"30436 ""TC_Grp_3_f_19"" 18 ""0"" 694 49 ""2"" 696 45 4.47213595499958 0 1"
"30473 ""TC_Grp_3_f_19"" 18 ""0"" 188 110 ""2"" 169 127 25.4950975679639 0 1"
"30526 ""TC_Grp_3_f_19"" 18 ""0"" 343 79 ""2"" 353 79 10 0 1"
"30528 ""TC_Grp_3_f_19"" 18 ""0"" 322 85 ""2"" 333 82 11.4017542509914 0 1"
"30530 ""TC_Grp_3_f_19"" 18 ""0"" 235 188 ""2"" 310 87 125.80143083447 0 1"
"30543 ""TC_Grp_3_f_19"" 18 ""0"" 160 77 ""2"" 174 84 15.6524758424985 0 1"
"30569 ""TC_Grp_3_f_19"" 18 ""0"" 49 97 ""2"" 32 90 18.3847763108502 0 1"
"30578 ""TC_Grp_3_f_19"" 18 ""0"" 103 92 ""2"" 101 83 9.21954445729289 0 1"
"30616 ""TC_Grp_3_f_19"" 18 ""0"" 488 93 ""1"" 652 13 182.471915647313 0 1"
"30689 ""TC_Grp_3_f_19"" 18 ""0"" 179 68 ""2"" 182 57 11.4017542509914 0 1"
"30700 ""TC_Grp_3_f_19"" 18 ""0"" 170 49 ""2"" 181 62 17.0293863659264 0 1"
"30780 ""TC_Grp_3_f_19"" 18 ""0"" 472 192 ""1"" 464 172 21.540659228538 0 1"
"30800 ""TC_Grp_3_f_19"" 18 ""0"" 558 187 ""2"" 565 195 10.6301458127346 0 1"
"30801 ""TC_Grp_3_f_19"" 18 ""0"" 568 183 ""2"" 575 189 9.21954445729289 0 1"
"30802 ""TC_Grp_3_f_19"" 18 ""0"" 581 178 ""2"" 585 185 8.06225774829855 0 1"
"30803 ""TC_Grp_3_f_19"" 18 ""0"" 592 174 ""2"" 597 180 7.81024967590665 0 1"
"30804 ""TC_Grp_3_f_19"" 18 ""0"" 604 171 ""2"" 610 176 7.81024967590665 0 1"
"30805 ""TC_Grp_3_f_19"" 18 ""0"" 614 167 ""2"" 621 173 9.21954445729289 0 1"
"30806 ""TC_Grp_3_f_19"" 18 ""0"" 628 163 ""2"" 633 169 7.81024967590665 0 1"
"30807 ""TC_Grp_3_f_19"" 18 ""0"" 436 220 ""1"" 423 204 20.6155281280883 0 1"
"30809 ""TC_Grp_3_f_19"" 18 ""0"" 660 164 ""2"" 658 164 2 0 1"
"30810 ""TC_Grp_3_f_19"" 18 ""0"" 672 166 ""2"" 679 170 8.06225774829855 0 1"
"30811 ""TC_Grp_3_f_19"" 18 ""0"" 683 167 ""2"" 691 172 9.4339811320566 0 1"
"30812 ""TC_Grp_3_f_19"" 18 ""0"" 693 171 ""2"" 702 173 9.21954445729289 0 1"
"30813 ""TC_Grp_3_f_19"" 18 ""0"" 704 176 ""2"" 712 178 8.24621125123532 0 1"
"30814 ""TC_Grp_3_f_19"" 18 ""0"" 713 183 ""2"" 723 185 10.1980390271856 0 1"
"30923 ""TC_Grp_3_f_19"" 18 ""0"" 501 161 ""2"" 499 149 12.1655250605964 0 1"
"30926 ""TC_Grp_3_f_19"" 18 ""0"" 516 194 ""2"" 511 183 12.0830459735946 0 1"
"30929 ""TC_Grp_3_f_19"" 18 ""0"" 523 208 ""2"" 518 216 9.4339811320566 0 1"
"30973 ""TC_Grp_3_f_19"" 18 ""0"" 18 14 ""1"" 87 216 213.459598050779 0 1"
"30987 ""TC_Grp_3_f_19"" 18 ""0"" 47 35 ""2"" 46 31 4.12310562561766 0 1"
"31000 ""TC_Grp_3_f_19"" 18 ""0"" 720 79 ""2"" 721 7 72.0069441095788 0 1"
"31002 ""TC_Grp_3_f_19"" 18 ""0"" 20 37 ""1"" 28 33 8.94427190999916 0 1"
"31004 ""TC_Grp_3_f_19"" 18 ""0"" 725 65 ""2"" 724 68 3.16227766016838 0 1"
"31086 ""TC_Grp_3_f_19"" 18 ""0"" 626 135 ""2"" 589 90 58.258046654518 0 1"
"31137 ""TC_Grp_3_f_19"" 18 ""0"" 569 168 ""1"" 585 163 16.7630546142402 0 1"
"31168 ""TC_Grp_3_f_19"" 18 ""0"" 684 204 ""1"" 695 175 31.0161248385416 0 1"
"31273 ""TC_Grp_3_f_19"" 18 ""0"" 556 91 ""2"" 560 101 10.770329614269 0 1"
"31284 ""TC_Grp_3_f_19"" 18 ""0"" 602 138 ""1"" 611 133 10.295630140987 0 1"
"31293 ""TC_Grp_3_f_19"" 18 ""0"" 508 217 ""2"" 516 190 28.1602556806574 0 1"
"31300 ""TC_Grp_3_f_19"" 18 ""0"" 603 138 ""1"" 611 130 11.3137084989848 0 1"
"31301 ""TC_Grp_3_f_19"" 18 ""0"" 458 213 ""2"" 470 211 12.1655250605964 0 1"
"31307 ""TC_Grp_3_f_19"" 18 ""0"" 611 122 ""1"" 611 130 8 0 1"
"31319 ""TC_Grp_3_f_19"" 18 ""0"" 273 185 ""2"" 603 138 333.330166651625 0 1"
"31332 ""TC_Grp_3_f_19"" 18 ""0"" 157 88 ""2"" 156 89 1.4142135623731 0 1"
"31379 ""TC_Grp_3_f_19"" 18 ""0"" 604 137 ""1"" 612 129 11.3137084989848 0 1"
"31503 ""TC_Grp_3_f_19"" 18 ""0"" 680 121 ""1"" 686 120 6.08276253029822 0 1"
"31552 ""TC_Grp_3_f_19"" 18 ""0"" 430 207 ""1"" 432 198 9.21954445729289 0 1"
"31563 ""TC_Grp_3_f_19"" 18 ""0"" 366 193 ""1"" 372 202 10.816653826392 0 1"
"31603 ""TC_Grp_3_f_19"" 18 ""0"" 679 120 ""1"" 685 120 6 0 1"
"31626 ""TC_Grp_3_f_19"" 18 ""0"" 686 120 ""2"" 690 126 7.21110255092798 0 1"
"31636 ""TC_Grp_3_f_19"" 18 ""0"" 23 130 ""1"" 116 84 103.754517973918 0 1"
"31637 ""TC_Grp_3_f_19"" 18 ""0"" 686 120 ""2"" 690 126 7.21110255092798 0 1"
"31657 ""TC_Grp_3_f_19"" 18 ""0"" 395 29 ""1"" 385 28 10.0498756211209 0 1"
"31662 ""TC_Grp_3_f_19"" 18 ""0"" 686 120 ""2"" 690 126 7.21110255092798 0 1"
"31673 ""TC_Grp_3_f_19"" 18 ""0"" 567 55 ""1"" 556 54 11.0453610171873 0 1"
"31674 ""TC_Grp_3_f_19"" 18 ""0"" 686 120 ""2"" 691 126 7.81024967590665 0 1"
"31708 ""TC_Grp_3_f_19"" 18 ""0"" 681 120 ""2"" 680 120 1 0 1"
"31777 ""TC_Grp_3_f_19"" 18 ""0"" 420 60 ""1"" 427 51 11.4017542509914 0 1"
"31781 ""TC_Grp_3_f_19"" 18 ""0"" 692 102 ""2"" 639 43 79.3095202355934 0 1"
"31793 ""TC_Grp_3_f_19"" 18 ""0"" 532 61 ""2"" 552 59 20.0997512422418 0 1"
"31834 ""TC_Grp_3_f_19"" 18 ""0"" 633 125 ""2"" 643 107 20.591260281974 0 1"
"31840 ""TC_Grp_3_f_19"" 18 ""0"" 327 164 ""1"" 333 170 8.48528137423857 0 1"
"31946 ""TC_Grp_3_f_19"" 18 ""0"" 303 114 ""2"" 309 105 10.816653826392 0 1"
"31964 ""TC_Grp_3_f_19"" 18 ""0"" 269 211 ""2"" 273 198 13.6014705087354 0 1"
"31966 ""TC_Grp_3_f_19"" 18 ""0"" 252 90 ""1"" 254 96 6.32455532033676 0 1"
"31975 ""TC_Grp_3_f_19"" 18 ""0"" 236 220 ""2"" 240 220 4 0 1"
"32053 ""TC_Grp_3_f_19"" 18 ""0"" 612 91 ""2"" 599 104 18.3847763108502 0 1"
"32056 ""TC_Grp_3_f_19"" 18 ""0"" 643 83 ""2"" 631 82 12.0415945787923 0 1"
"32059 ""TC_Grp_3_f_19"" 18 ""0"" 78 95 ""1"" 255 97 177.011299074381 0 1"
"32082 ""TC_Grp_3_f_19"" 18 ""0"" 739 145 ""2"" 730 131 16.6433169770932 0 1"
"32087 ""TC_Grp_3_f_19"" 18 ""0"" 253 91 ""1"" 255 97 6.32455532033676 0 1"
"32106 ""TC_Grp_3_f_19"" 18 ""0"" 380 84 ""2"" 370 78 11.6619037896906 0 1"
"32146 ""TC_Grp_3_f_19"" 18 ""0"" 387 140 ""1"" 378 150 13.4536240470737 0 1"
"32167 ""TC_Grp_3_f_19"" 18 ""0"" 390 126 ""1"" 386 130 5.65685424949238 0 1"
"32196 ""TC_Grp_3_f_19"" 18 ""0"" 68 65 ""2"" 70 60 5.3851648071345 0 1"
"32200 ""TC_Grp_3_f_19"" 18 ""0"" 507 107 ""1"" 454 121 54.817880294663 0 1"
"32213 ""TC_Grp_3_f_19"" 19 ""0"" 579 131 ""2"" 589 129 10.1980390271856 0 1"
"32214 ""TC_Grp_3_f_19"" 19 ""0"" 589 134 ""2"" 598 133 9.05538513813742 0 1"
"32228 ""TC_Grp_3_f_19"" 19 ""0"" 532 53 ""1"" 589 14 69.065186599328 0 1"
"32230 ""TC_Grp_3_f_19"" 19 ""0"" 514 50 ""1"" 523 49 9.05538513813742 0 1"
"32231 ""TC_Grp_3_f_19"" 19 ""0"" 506 47 ""1"" 514 44 8.54400374531753 1 1"
"32243 ""TC_Grp_3_f_19"" 19 ""0"" 464 102 ""2"" 491 115 29.9666481275434 0 1"
"32245 ""TC_Grp_3_f_19"" 19 ""0"" 446 86 ""2"" 454 94 11.3137084989848 0 1"
"32248 ""TC_Grp_3_f_19"" 19 ""0"" 423 66 ""2"" 432 71 10.295630140987 0 1"
"32249 ""TC_Grp_3_f_19"" 19 ""0"" 279 123 ""1"" 355 62 97.4525525576421 0 1"
"32330 ""TC_Grp_3_f_19"" 19 ""0"" 627 69 ""1"" 637 66 10.4403065089106 0 1"
"32331 ""TC_Grp_3_f_19"" 19 ""0"" 639 67 ""1"" 648 62 10.295630140987 0 1"
"32332 ""TC_Grp_3_f_19"" 19 ""0"" 390 82 ""2"" 302 119 95.4620343382645 0 1"
"32395 ""TC_Grp_3_f_19"" 19 ""0"" 460 73 ""2"" 444 72 16.0312195418814 0 1"
"32396 ""TC_Grp_3_f_19"" 19 ""0"" 465 76 ""1"" 461 75 4.12310562561766 0 1"
"32397 ""TC_Grp_3_f_19"" 19 ""0"" 474 80 ""1"" 466 78 8.24621125123532 0 1"
"32398 ""TC_Grp_3_f_19"" 19 ""0"" 464 85 ""1"" 474 82 10.4403065089106 0 1"
"32399 ""TC_Grp_3_f_19"" 19 ""0"" 475 86 ""1"" 484 83 9.48683298050514 0 1"
"32400 ""TC_Grp_3_f_19"" 19 ""0"" 486 86 ""1"" 494 83 8.54400374531753 0 1"
"32401 ""TC_Grp_3_f_19"" 19 ""0"" 497 87 ""1"" 505 83 8.94427190999916 0 1"
"32402 ""TC_Grp_3_f_19"" 19 ""0"" 509 88 ""1"" 516 85 7.61577310586391 0 1"
"32403 ""TC_Grp_3_f_19"" 19 ""0"" 519 88 ""1"" 528 85 9.48683298050514 0 1"
"32405 ""TC_Grp_3_f_19"" 19 ""0"" 438 103 ""2"" 429 87 18.3575597506858 0 1"
"32410 ""TC_Grp_3_f_19"" 19 ""0"" 577 85 ""1"" 584 87 7.28010988928052 0 1"
"32415 ""TC_Grp_3_f_19"" 19 ""0"" 624 96 ""1"" 629 93 5.8309518948453 0 1"
"32423 ""TC_Grp_3_f_19"" 19 ""0"" 300 47 ""2"" 315 43 15.52417469626 0 1"
"32428 ""TC_Grp_3_f_19"" 19 ""0"" 259 51 ""2"" 270 50 11.0453610171873 0 1"
"32430 ""TC_Grp_3_f_19"" 19 ""0"" 237 54 ""2"" 249 53 12.0415945787923 0 1"
"32432 ""TC_Grp_3_f_19"" 19 ""0"" 214 61 ""2"" 224 55 11.6619037896906 0 1"
"32434 ""TC_Grp_3_f_19"" 19 ""0"" 191 70 ""2"" 201 66 10.770329614269 0 1"
"32436 ""TC_Grp_3_f_19"" 19 ""0"" 168 75 ""2"" 178 72 10.4403065089106 0 1"
"32438 ""TC_Grp_3_f_19"" 19 ""0"" 148 82 ""2"" 159 79 11.4017542509914 0 1"
"32443 ""TC_Grp_3_f_19"" 19 ""0"" 97 84 ""2"" 107 82 10.1980390271856 0 1"
"32445 ""TC_Grp_3_f_19"" 19 ""0"" 78 86 ""2"" 87 86 9 0 1"
"32447 ""TC_Grp_3_f_19"" 19 ""0"" 56 85 ""1"" 68 87 12.1655250605964 0 1"
"32448 ""TC_Grp_3_f_19"" 19 ""0"" 67 87 ""2"" 71 79 8.94427190999916 0 1"
"32449 ""TC_Grp_3_f_19"" 19 ""0"" 37 85 ""1"" 47 86 10.0498756211209 0 1"
"32458 ""TC_Grp_3_f_19"" 19 ""0"" 506 35 ""2"" 517 36 11.0453610171873 0 1"
"32479 ""TC_Grp_3_f_19"" 19 ""0"" 510 37 ""2"" 517 35 7.28010988928052 0 1"
"32540 ""TC_Grp_3_f_19"" 19 ""0"" 480 92 ""1"" 490 90 10.1980390271856 0 1"
"32544 ""TC_Grp_3_f_19"" 19 ""0"" 450 106 ""2"" 475 106 25 0 1"
"32561 ""TC_Grp_3_f_19"" 19 ""0"" 532 141 ""2"" 536 140 4.12310562561766 0 1"
"32571 ""TC_Grp_3_f_19"" 19 ""0"" 575 139 ""2"" 583 137 8.24621125123532 0 1"
"32574 ""TC_Grp_3_f_19"" 19 ""0"" 605 134 ""2"" 615 134 10 0 1"
"32577 ""TC_Grp_3_f_19"" 19 ""0"" 637 131 ""2"" 648 131 11 0 1"
"32579 ""TC_Grp_3_f_19"" 19 ""0"" 340 230 ""1"" 366 15 216.566387050253 0 1"
"32585 ""TC_Grp_3_f_19"" 19 ""0"" 327 70 ""1"" 339 57 17.6918060129541 0 1"
"32592 ""TC_Grp_3_f_19"" 19 ""0"" 724 191 ""2"" 733 195 9.8488578017961 0 1"
"32605 ""TC_Grp_3_f_19"" 19 ""0"" 186 141 ""1"" 199 132 15.8113883008419 0 1"
"32728 ""TC_Grp_3_f_19"" 19 ""0"" 247 222 ""1"" 251 226 5.65685424949238 0 1"
"32767 ""TC_Grp_3_f_19"" 19 ""0"" 405 106 ""2"" 329 149 87.3212459828649 0 1"
"32776 ""TC_Grp_3_f_19"" 19 ""0"" 409 107 ""1"" 410 107 1 0 1"
"32790 ""TC_Grp_3_f_19"" 19 ""0"" 384 161 ""1"" 377 163 7.28010988928052 0 1"
"32867 ""TC_Grp_3_f_19"" 19 ""0"" 378 111 ""2"" 382 105 7.21110255092798 0 1"
"33034 ""TC_Grp_3_f_19"" 19 ""0"" 410 137 ""1"" 412 130 7.28010988928052 0 1"
"33036 ""TC_Grp_3_f_19"" 19 ""0"" 399 134 ""1"" 389 131 10.4403065089106 0 1"
"33039 ""TC_Grp_3_f_19"" 19 ""0"" 360 130 ""1"" 359 128 2.23606797749979 0 1"
"33109 ""TC_Grp_3_f_19"" 19 ""0"" 540 21 ""1"" 419 20 121.004132160848 0 1"
"33114 ""TC_Grp_3_f_19"" 19 ""0"" 485 12 ""1"" 470 14 15.1327459504216 0 1"
"33115 ""TC_Grp_3_f_19"" 19 ""0"" 185 71 ""2"" 184 68 3.16227766016838 0 1"
"33119 ""TC_Grp_3_f_19"" 19 ""0"" 143 78 ""2"" 135 74 8.94427190999916 0 1"
"33120 ""TC_Grp_3_f_19"" 19 ""0"" 133 77 ""2"" 125 74 8.54400374531753 0 1"
"33121 ""TC_Grp_3_f_19"" 19 ""0"" 103 69 ""2"" 114 73 11.7046999107196 0 1"
"33136 ""TC_Grp_3_f_19"" 19 ""0"" 487 59 ""2"" 505 58 18.0277563773199 0 1"
"33139 ""TC_Grp_3_f_19"" 19 ""0"" 56 97 ""1"" 306 51 254.19677417308 0 1"
"33167 ""TC_Grp_3_f_19"" 19 ""0"" 487 59 ""2"" 505 58 18.0277563773199 0 1"
"33176 ""TC_Grp_3_f_19"" 19 ""0"" 509 55 ""2"" 511 58 3.60555127546399 0 1"
"33181 ""TC_Grp_3_f_19"" 19 ""0"" 487 59 ""1"" 487 59 0 0 1"
"33187 ""TC_Grp_3_f_19"" 19 ""0"" 149 154 ""1"" 143 156 6.32455532033676 0 1"
"33340 ""TC_Grp_3_f_19"" 19 ""0"" 687 99 ""2"" 688 93 6.08276253029822 0 1"
"33394 ""TC_Grp_3_f_19"" 19 ""0"" 723 81 ""2"" 723 80 1 0 1"
"33439 ""TC_Grp_3_f_19"" 19 ""0"" 8 221 ""1"" 25 215 18.0277563773199 0 1"
"33440 ""TC_Grp_3_f_19"" 19 ""0"" 712 61 ""2"" 714 54 7.28010988928052 0 1"
"33446 ""TC_Grp_3_f_19"" 19 ""0"" 242 98 ""1"" 7 229 269.046464388588 0 1"
"33474 ""TC_Grp_3_f_19"" 19 ""0"" 22 104 ""1"" 21 104 1 0 1"
"33595 ""TC_Grp_3_f_19"" 19 ""0"" 491 137 ""1"" 495 139 4.47213595499958 0 1"
"33638 ""TC_Grp_3_f_19"" 19 ""0"" 248 151 ""2"" 244 141 10.770329614269 0 1"
"33648 ""TC_Grp_3_f_19"" 19 ""0"" 673 125 ""1"" 672 121 4.12310562561766 0 1"
"33710 ""TC_Grp_3_f_19"" 19 ""0"" 90 227 ""1"" 90 220 7 0 1"
"33716 ""TC_Grp_3_f_19"" 19 ""0"" 131 211 ""2"" 131 211 0 0 1"
"33913 ""TC_Grp_3_f_19"" 19 ""0"" 126 212 ""2"" 131 210 5.3851648071345 1 1"
"33931 ""TC_Grp_3_f_19"" 19 ""0"" 126 212 ""2"" 131 210 5.3851648071345 1 1"
"33957 ""TC_Grp_3_f_19"" 19 ""0"" 120 201 ""1"" 127 204 7.61577310586391 0 1"
"33984 ""TC_Grp_3_f_19"" 19 ""0"" 93 122 ""2"" 99 127 7.81024967590665 0 1"
"34000 ""TC_Grp_3_f_19"" 19 ""0"" 505 61 ""1"" 507 72 11.1803398874989 0 1"
"34089 ""TC_Grp_3_f_19"" 20 ""0"" 415 170 ""1"" 374 210 57.2800139664787 0 1"
"34108 ""TC_Grp_3_f_19"" 20 ""0"" 375 116 ""2"" 359 100 22.6274169979695 0 1"
"34131 ""TC_Grp_3_f_19"" 20 ""0"" 376 115 ""2"" 366 104 14.8660687473185 0 1"
"34172 ""TC_Grp_3_f_19"" 20 ""0"" 364 96 ""1"" 362 98 2.82842712474619 0 1"
"34175 ""TC_Grp_3_f_19"" 20 ""0"" 364 96 ""1"" 362 98 2.82842712474619 0 1"
"34185 ""TC_Grp_3_f_19"" 20 ""0"" 440 35 ""1"" 449 30 10.295630140987 0 1"
"34204 ""TC_Grp_3_f_19"" 20 ""0"" 637 189 ""2"" 640 193 5 0 1"
"34253 ""TC_Grp_3_f_19"" 20 ""0"" 272 230 ""2"" 275 217 13.3416640641263 0 1"
"34255 ""TC_Grp_3_f_19"" 20 ""0"" 257 82 ""1"" 247 99 19.723082923316 0 1"
"34261 ""TC_Grp_3_f_19"" 20 ""0"" 229 107 ""1"" 228 112 5.09901951359278 0 1"
"34599 ""TC_Grp_3_f_19"" 20 ""0"" 412 116 ""2"" 407 109 8.60232526704263 0 1"
"34608 ""TC_Grp_3_f_19"" 20 ""0"" 521 64 ""2"" 520 58 6.08276253029822 0 1"
"34788 ""TC_Grp_3_f_19"" 20 ""0"" 459 173 ""1"" 458 173 1 0 1"
"35223 ""TC_Grp_3_f_19"" 20 ""0"" 431 29 ""1"" 424 28 7.07106781186548 0 1"
"35326 ""TC_Grp_3_f_19"" 20 ""0"" 192 54 ""2"" 184 61 10.6301458127346 0 1"
"35350 ""TC_Grp_3_f_19"" 20 ""0"" 427 25 ""1"" 424 12 13.3416640641263 0 1"
"35574 ""TC_Grp_3_f_19"" 20 ""0"" 4 190 ""2"" 121 108 142.874070425672 0 1"
