"","mother_id","unique_m","unique_mm","Speed_m","Speed_mm","Temp_m","Temp_mm","Condition_m","Condition_mm","Sex_m","Sex_mm","mom_c"
"1086","C145","C145_2CCmales","C145_1CHmales",0.522862224,0.462745184,30,30,"CC","CH","M","M","C"
"1087","C149","C149_2CCmales","C149_8CHmales",0.616326078,0.819823617,30,30,"CC","CH","M","M","C"
"1088","C151","C151_2CCmales","C151_2CHmales",0.016587235,1.17189997,30,30,"CC","CH","M","M","C"
"1089","C153","C153_2CCmales","C153_2CHmales",0.493944661,0.865994607,30,30,"CC","CH","M","M","C"
"1090","C156","C156_2CCmales","C156_2CHmales",0.415428068,1.012609826,30,30,"CC","CH","M","M","C"
"1091","C16","C16_2CCmales","C16_1CHmales",0.837203512,0.593702731,30,30,"CC","CH","M","M","C"
"1092","C165","C165_2CCmales","C165_2CHmales",1.517070951,0.40747001,30,30,"CC","CH","M","M","C"
"1093","C179","C179_2CCmales","C179_1CHmales",0.317050254,0.295988788,30,30,"CC","CH","M","M","C"
"1094","C182","C182_2CCmales","C182_8CHmales",0.087934862,0.842905881,30,30,"CC","CH","M","M","C"
"1095","C184","C184_2CCmales","C184_2CHmales",0.687277761,0.519705476,30,30,"CC","CH","M","M","C"
"1096","C199",NA,"C199_2CHmales",NA,0.357198778,NA,30,NA,"CH",NA,"M","C"
"1097","C21","C21_2CCmales","C21_1CHmales",0.482632993,0.547267442,30,30,"CC","CH","M","M","C"
"1098","C32","C32_2CCmales","C32_5CHmales",0.025333975,0.626777469,30,30,"CC","CH","M","M","C"
"1099","C44","C44_2CCmales","C44_9CHmales",0.454842399,0.779519622,30,30,"CC","CH","M","M","C"
"1100","C51",NA,"C51_2CHmales",NA,0.10969683,NA,30,NA,"CH",NA,"M","C"
"1101","C71","C71_2CCmales","C71_2CHmales",0.676513851,0.610841676,30,30,"CC","CH","M","M","C"
"1102","C76","C76_2CCmales","C76_6CHmales",0.007659713,0.932166674,30,30,"CC","CH","M","M","C"
"1103","C85","C85_2CCmales","C85_2CHmales",1.238434468,0.759777533,30,30,"CC","CH","M","M","C"
"1104","C93","C93_2CCmales","C93_1CHmales",0.086720396,0.722905326,30,30,"CC","CH","M","M","C"
"1105","H105","H105_9HHmales","H105_2HCmales",0.371129059,0.461963897,30,30,"HH","HC","M","M","H"
"1106","H124","H124_1HHmales","H124_2HCmales",0.868149324,1.1633045,30,30,"HH","HC","M","M","H"
"1107","H129","H129_2HHmales","H129_2HCmales",0.775783575,1.288187253,30,30,"HH","HC","M","M","H"
"1108","H13","H13_1HHmales","H13_2HCmales",0.800082925,0.151422222,30,30,"HH","HC","M","M","H"
"1109","H132","H132_2HHmales","H132_2HCmales",1.146892676,0.789110723,30,30,"HH","HC","M","M","H"
"1110","H134","H134_5HHmales","H134_2HCmales",0.825882967,0.940518339,30,30,"HH","HC","M","M","H"
"1111","H155","H155_7HHmales","H155_2HCmales",0.294613064,0.775534833,30,30,"HH","HC","M","M","H"
"1112","H161","H161_5HHmales","H161_2HCmales",1.027067883,0.571930669,30,30,"HH","HC","M","M","H"
"1113","H166","H166_2HHmales","H166_2HCmales",0.410454063,0.772849107,30,30,"HH","HC","M","M","H"
"1114","H180","H180_2HHmales","H180_2HCmales",0.5866805,0.249719397,30,30,"HH","HC","M","M","H"
"1115","H190",NA,"H190_2HCmales",NA,1.116112442,NA,30,NA,"HC",NA,"M","H"
"1116","H25","H25_1HHmales","H25_2HCmales",0.314429536,1.011979713,30,30,"HH","HC","M","M","H"
"1117","H32","H32_5HHmales","H32_2HCmales",0.852255224,0.452083964,30,30,"HH","HC","M","M","H"
"1118","H42","H42_2HHmales","H42_2HCmales",0.631833564,0.452270859,30,30,"HH","HC","M","M","H"
"1119","H50","H50_5HHmales","H50_2HCmales",0.03422425,0.615550263,30,30,"HH","HC","M","M","H"
"1120","H51","H51_6HHmales","H51_2HCmales",0.543702862,0.736684402,30,30,"HH","HC","M","M","H"
"1121","H55","H55_4HHmales","H55_2HCmales",0.681359147,0.381949943,30,30,"HH","HC","M","M","H"
"1122","H83","H83_2HHmales","H83_2HCmales",0.565306012,0.079067928,30,30,"HH","HC","M","M","H"
"1123","H86","H86_3HHmales","H86_2HCmales",0.953583187,0.024336706,30,30,"HH","HC","M","M","H"
"1124","H87","H87_5HHmales",NA,1.252821564,NA,30,NA,"HH",NA,"M",NA,"H"
"1125","H89","H89_4HHmales","H89_2HCmales",0.807043109,0.235510691,30,30,"HH","HC","M","M","H"
"1126","H94","H94_3HHmales","H94_2HCmales",0.121203929,0.309292095,30,30,"HH","HC","M","M","H"
"1127","H97","H97_9HHmales","H97_2HCmales",0.000364418,0.018080435,30,30,"HH","HC","M","M","H"
"1128","C10","C10_2CCmales","C10_2CHmales",1.136377076,0.378298344,32,32,"CC","CH","M","M","C"
"1129","C111","C111_2CCmales","C111_1CHmales",0.337896227,1.129334889,32,32,"CC","CH","M","M","C"
"1130","C112","C112_2CCmales","C112_6CHmales",0.533449153,1.284987667,32,32,"CC","CH","M","M","C"
"1131","C126","C126_2CCmales","C126_2CHmales",0.564374663,1.664228454,32,32,"CC","CH","M","M","C"
"1132","C132","C132_2CCmales","C132_2CHmales",1.297726159,0.531866931,32,32,"CC","CH","M","M","C"
"1133","C134","C134_2CCmales","C134_2CHmales",0.507342734,0.658512572,32,32,"CC","CH","M","M","C"
"1134","C14","C14_2CCmales","C14_2CHmales",0.636619744,0.859369181,32,32,"CC","CH","M","M","C"
"1135","C145","C145_2CCmales","C145_1CHmales",0.385517265,0.935248866,32,32,"CC","CH","M","M","C"
"1136","C149","C149_2CCmales","C149_8CHmales",0.086950816,0.810805327,32,32,"CC","CH","M","M","C"
"1137","C151","C151_2CCmales","C151_2CHmales",0.598378827,1.4479036,32,32,"CC","CH","M","M","C"
"1138","C153","C153_2CCmales","C153_2CHmales",1.129757296,0.870403289,32,32,"CC","CH","M","M","C"
"1139","C156","C156_2CCmales","C156_2CHmales",1.014235357,1.336202087,32,32,"CC","CH","M","M","C"
"1140","C16","C16_2CCmales","C16_1CHmales",1.223414106,1.341859089,32,32,"CC","CH","M","M","C"
"1141","C165","C165_2CCmales","C165_2CHmales",0.608900174,0.591523599,32,32,"CC","CH","M","M","C"
"1142","C179","C179_2CCmales","C179_1CHmales",0.711489892,0.486420717,32,32,"CC","CH","M","M","C"
"1143","C182","C182_2CCmales","C182_8CHmales",1.36522419,0.832558793,32,32,"CC","CH","M","M","C"
"1144","C184","C184_2CCmales","C184_2CHmales",0.587778719,0.806058043,32,32,"CC","CH","M","M","C"
"1145","C199",NA,"C199_2CHmales",NA,0.807152223,NA,32,NA,"CH",NA,"M","C"
"1146","C21","C21_2CCmales","C21_1CHmales",1.475184052,1.088834756,32,32,"CC","CH","M","M","C"
"1147","C32","C32_2CCmales","C32_5CHmales",0.260124507,0.559834895,32,32,"CC","CH","M","M","C"
"1148","C44","C44_2CCmales","C44_9CHmales",0.940576109,1.518036343,32,32,"CC","CH","M","M","C"
"1149","C51",NA,"C51_2CHmales",NA,0.649202451,NA,32,NA,"CH",NA,"M","C"
"1150","C71","C71_2CCmales","C71_2CHmales",0.304629216,1.246330139,32,32,"CC","CH","M","M","C"
"1151","C76","C76_2CCmales","C76_6CHmales",0.177098883,0.957624054,32,32,"CC","CH","M","M","C"
"1152","C85","C85_2CCmales","C85_2CHmales",1.608009972,0.998823188,32,32,"CC","CH","M","M","C"
"1153","C93","C93_2CCmales","C93_1CHmales",0.944438183,0.760442222,32,32,"CC","CH","M","M","C"
"1154","H105","H105_9HHmales","H105_2HCmales",1.673009532,1.182015092,32,32,"HH","HC","M","M","H"
"1155","H124","H124_1HHmales","H124_2HCmales",1.332410305,1.001599051,32,32,"HH","HC","M","M","H"
"1156","H129","H129_2HHmales","H129_2HCmales",1.099527949,0.719303424,32,32,"HH","HC","M","M","H"
"1157","H13","H13_1HHmales","H13_2HCmales",1.093104051,1.166579545,32,32,"HH","HC","M","M","H"
"1158","H132","H132_2HHmales","H132_2HCmales",1.512469019,1.232611317,32,32,"HH","HC","M","M","H"
"1159","H134","H134_5HHmales","H134_2HCmales",1.082416167,1.073641187,32,32,"HH","HC","M","M","H"
"1160","H155","H155_7HHmales","H155_2HCmales",0.797270759,1.407375126,32,32,"HH","HC","M","M","H"
"1161","H161","H161_5HHmales","H161_2HCmales",1.026037866,0.804603367,32,32,"HH","HC","M","M","H"
"1162","H166","H166_2HHmales","H166_2HCmales",0.87640177,1.398009688,32,32,"HH","HC","M","M","H"
"1163","H180","H180_2HHmales","H180_2HCmales",0.850495848,0.403579065,32,32,"HH","HC","M","M","H"
"1164","H190",NA,"H190_2HCmales",NA,1.270922922,NA,32,NA,"HC",NA,"M","H"
"1165","H25","H25_1HHmales","H25_2HCmales",0.92322783,1.007998802,32,32,"HH","HC","M","M","H"
"1166","H32","H32_5HHmales","H32_2HCmales",0.966580857,0.424022046,32,32,"HH","HC","M","M","H"
"1167","H42","H42_2HHmales","H42_2HCmales",0.947070675,0.939682962,32,32,"HH","HC","M","M","H"
"1168","H50","H50_5HHmales","H50_2HCmales",0.981777783,0.580410507,32,32,"HH","HC","M","M","H"
"1169","H51","H51_6HHmales","H51_2HCmales",1.105208085,0.994336784,32,32,"HH","HC","M","M","H"
"1170","H55","H55_4HHmales","H55_2HCmales",0.890186469,1.185001382,32,32,"HH","HC","M","M","H"
"1171","H83","H83_2HHmales","H83_2HCmales",1.037514413,0.82096377,32,32,"HH","HC","M","M","H"
"1172","H86","H86_3HHmales","H86_2HCmales",1.278294994,0.731602734,32,32,"HH","HC","M","M","H"
"1173","H87","H87_5HHmales",NA,1.583597418,NA,32,NA,"HH",NA,"M",NA,"H"
"1174","H89","H89_4HHmales","H89_2HCmales",1.031065959,0.434993228,32,32,"HH","HC","M","M","H"
"1175","H94","H94_3HHmales","H94_2HCmales",0,1.339581302,32,32,"HH","HC","M","M","H"
"1176","H97","H97_9HHmales","H97_2HCmales",0.969662581,0.356869986,32,32,"HH","HC","M","M","H"
"1177","C10","C10_2CCmales","C10_2CHmales",1.339520126,0.440156059,34,34,"CC","CH","M","M","C"
"1178","C111","C111_2CCmales","C111_1CHmales",0.928015478,1.225251247,34,34,"CC","CH","M","M","C"
"1179","C112","C112_2CCmales","C112_6CHmales",1.218962393,1.512124098,34,34,"CC","CH","M","M","C"
"1180","C126","C126_2CCmales","C126_2CHmales",1.351950003,1.825805058,34,34,"CC","CH","M","M","C"
"1181","C132","C132_2CCmales","C132_2CHmales",1.222804771,1.264891689,34,34,"CC","CH","M","M","C"
"1182","C134","C134_2CCmales","C134_2CHmales",1.183398766,0.751296286,34,34,"CC","CH","M","M","C"
"1183","C14","C14_2CCmales","C14_2CHmales",1.116367707,0.334301982,34,34,"CC","CH","M","M","C"
"1184","C145","C145_2CCmales","C145_1CHmales",0.392692395,0.815815202,34,34,"CC","CH","M","M","C"
"1185","C149","C149_2CCmales","C149_8CHmales",1.5820246,1.310126306,34,34,"CC","CH","M","M","C"
"1186","C151","C151_2CCmales","C151_2CHmales",0.897470378,1.538329101,34,34,"CC","CH","M","M","C"
"1187","C153","C153_2CCmales","C153_2CHmales",0.966635602,1.56488157,34,34,"CC","CH","M","M","C"
"1188","C156","C156_2CCmales","C156_2CHmales",1.476473752,1.685293054,34,34,"CC","CH","M","M","C"
"1189","C16","C16_2CCmales","C16_1CHmales",1.405665272,1.299865673,34,34,"CC","CH","M","M","C"
"1190","C165","C165_2CCmales","C165_2CHmales",0.842433368,0.710414213,34,34,"CC","CH","M","M","C"
"1191","C179","C179_2CCmales","C179_1CHmales",1.302059658,0.525800535,34,34,"CC","CH","M","M","C"
"1192","C182","C182_2CCmales","C182_8CHmales",1.398226176,0.800779589,34,34,"CC","CH","M","M","C"
"1193","C184","C184_2CCmales","C184_2CHmales",0.181846259,1.490727674,34,34,"CC","CH","M","M","C"
"1194","C199",NA,"C199_2CHmales",NA,1.901313429,NA,34,NA,"CH",NA,"M","C"
"1195","C21","C21_2CCmales","C21_1CHmales",1.367724029,1.085561814,34,34,"CC","CH","M","M","C"
"1196","C32","C32_2CCmales","C32_5CHmales",0.539734603,0.539252722,34,34,"CC","CH","M","M","C"
"1197","C44","C44_2CCmales","C44_9CHmales",1.401797568,1.248314866,34,34,"CC","CH","M","M","C"
"1198","C51",NA,"C51_2CHmales",NA,1.230326963,NA,34,NA,"CH",NA,"M","C"
"1199","C71","C71_2CCmales","C71_2CHmales",1.356505706,1.514518124,34,34,"CC","CH","M","M","C"
"1200","C76","C76_2CCmales","C76_6CHmales",0.67040369,1.345491283,34,34,"CC","CH","M","M","C"
"1201","C85","C85_2CCmales","C85_2CHmales",1.095036516,1.39498085,34,34,"CC","CH","M","M","C"
"1202","C93","C93_2CCmales","C93_1CHmales",1.293572201,0.716090249,34,34,"CC","CH","M","M","C"
"1203","H105","H105_9HHmales","H105_2HCmales",1.619506208,1.307585501,34,34,"HH","HC","M","M","H"
"1204","H124","H124_1HHmales","H124_2HCmales",1.801367042,1.32137181,34,34,"HH","HC","M","M","H"
"1205","H129","H129_2HHmales","H129_2HCmales",1.547106132,1.386675185,34,34,"HH","HC","M","M","H"
"1206","H13","H13_1HHmales","H13_2HCmales",1.118563424,0.868687095,34,34,"HH","HC","M","M","H"
"1207","H132","H132_2HHmales","H132_2HCmales",1.520477713,1.519551644,34,34,"HH","HC","M","M","H"
"1208","H134","H134_5HHmales","H134_2HCmales",1.417737788,0.735479445,34,34,"HH","HC","M","M","H"
"1209","H155","H155_7HHmales","H155_2HCmales",1.585983595,1.464748735,34,34,"HH","HC","M","M","H"
"1210","H161","H161_5HHmales","H161_2HCmales",1.422030791,0.808656439,34,34,"HH","HC","M","M","H"
"1211","H166","H166_2HHmales","H166_2HCmales",1.133092503,1.657872282,34,34,"HH","HC","M","M","H"
"1212","H180","H180_2HHmales","H180_2HCmales",0.929827637,0.810358983,34,34,"HH","HC","M","M","H"
"1213","H190",NA,"H190_2HCmales",NA,1.3718075,NA,34,NA,"HC",NA,"M","H"
"1214","H25","H25_1HHmales","H25_2HCmales",0.888448393,1.295516592,34,34,"HH","HC","M","M","H"
"1215","H32","H32_5HHmales","H32_2HCmales",1.330963631,0.754047684,34,34,"HH","HC","M","M","H"
"1216","H42","H42_2HHmales","H42_2HCmales",1.146837169,1.869540276,34,34,"HH","HC","M","M","H"
"1217","H50","H50_5HHmales","H50_2HCmales",1.013903605,0.604999246,34,34,"HH","HC","M","M","H"
"1218","H51","H51_6HHmales","H51_2HCmales",1.360793077,1.442264452,34,34,"HH","HC","M","M","H"
"1219","H55","H55_4HHmales","H55_2HCmales",1.036272206,1.28445207,34,34,"HH","HC","M","M","H"
"1220","H83","H83_2HHmales","H83_2HCmales",1.097791256,1.429861625,34,34,"HH","HC","M","M","H"
"1221","H86","H86_3HHmales","H86_2HCmales",1.563702275,1.512729174,34,34,"HH","HC","M","M","H"
"1222","H87","H87_5HHmales",NA,1.423595304,NA,34,NA,"HH",NA,"M",NA,"H"
"1223","H89","H89_4HHmales","H89_2HCmales",0.789449229,0.914527516,34,34,"HH","HC","M","M","H"
"1224","H94","H94_3HHmales","H94_2HCmales",0.274864445,1.407289212,34,34,"HH","HC","M","M","H"
"1225","H97","H97_9HHmales","H97_2HCmales",0.597730185,1.136236583,34,34,"HH","HC","M","M","H"
"1226","C10","C10_2CCmales","C10_2CHmales",1.471433937,0.570056195,36,36,"CC","CH","M","M","C"
"1227","C111","C111_2CCmales","C111_1CHmales",1.287028003,1.49458293,36,36,"CC","CH","M","M","C"
"1228","C112","C112_2CCmales","C112_6CHmales",1.37412782,1.620753105,36,36,"CC","CH","M","M","C"
"1229","C126","C126_2CCmales","C126_2CHmales",1.528816047,1.763535514,36,36,"CC","CH","M","M","C"
"1230","C132","C132_2CCmales","C132_2CHmales",1.1956109,1.334621648,36,36,"CC","CH","M","M","C"
"1231","C134","C134_2CCmales","C134_2CHmales",0.646652602,1.596556332,36,36,"CC","CH","M","M","C"
"1232","C14","C14_2CCmales","C14_2CHmales",1.284241544,0.980265816,36,36,"CC","CH","M","M","C"
"1233","C145","C145_2CCmales","C145_1CHmales",0.374300387,1.355897877,36,36,"CC","CH","M","M","C"
"1234","C149","C149_2CCmales","C149_8CHmales",1.36101423,1.53275213,36,36,"CC","CH","M","M","C"
"1235","C151","C151_2CCmales","C151_2CHmales",1.047732039,1.243610014,36,36,"CC","CH","M","M","C"
"1236","C153","C153_2CCmales","C153_2CHmales",0.813386455,1.396249977,36,36,"CC","CH","M","M","C"
"1237","C156","C156_2CCmales","C156_2CHmales",1.531390224,1.726908924,36,36,"CC","CH","M","M","C"
"1238","C16","C16_2CCmales","C16_1CHmales",1.296353872,1.376595823,36,36,"CC","CH","M","M","C"
"1239","C165","C165_2CCmales","C165_2CHmales",1.395257519,1.114487119,36,36,"CC","CH","M","M","C"
"1240","C179","C179_2CCmales","C179_1CHmales",1.229520007,0.893442941,36,36,"CC","CH","M","M","C"
"1241","C182","C182_2CCmales","C182_8CHmales",1.081052878,0.86992549,36,36,"CC","CH","M","M","C"
"1242","C184","C184_2CCmales","C184_2CHmales",1.136970934,1.300237097,36,36,"CC","CH","M","M","C"
"1243","C199",NA,"C199_2CHmales",NA,1.899309174,NA,36,NA,"CH",NA,"M","C"
"1244","C21","C21_2CCmales","C21_1CHmales",1.164028685,1.41486735,36,36,"CC","CH","M","M","C"
"1245","C32","C32_2CCmales","C32_5CHmales",1.04102149,1.165562,36,36,"CC","CH","M","M","C"
"1246","C44","C44_2CCmales","C44_9CHmales",1.210413541,1.380275869,36,36,"CC","CH","M","M","C"
"1247","C51",NA,"C51_2CHmales",NA,1.272295334,NA,36,NA,"CH",NA,"M","C"
"1248","C71","C71_2CCmales","C71_2CHmales",1.303605305,1.440443875,36,36,"CC","CH","M","M","C"
"1249","C76","C76_2CCmales","C76_6CHmales",0.876991925,1.420409786,36,36,"CC","CH","M","M","C"
"1250","C85","C85_2CCmales","C85_2CHmales",0.724673589,1.311129846,36,36,"CC","CH","M","M","C"
"1251","C93","C93_2CCmales","C93_1CHmales",1.137683914,0.661898476,36,36,"CC","CH","M","M","C"
"1252","H105","H105_9HHmales","H105_2HCmales",1.801884522,1.339586043,36,36,"HH","HC","M","M","H"
"1253","H124","H124_1HHmales","H124_2HCmales",1.914261371,1.371303682,36,36,"HH","HC","M","M","H"
"1254","H129","H129_2HHmales","H129_2HCmales",1.712706656,1.710275448,36,36,"HH","HC","M","M","H"
"1255","H13","H13_1HHmales","H13_2HCmales",1.33244548,1.484836891,36,36,"HH","HC","M","M","H"
"1256","H132","H132_2HHmales","H132_2HCmales",1.63955881,1.388410791,36,36,"HH","HC","M","M","H"
"1257","H134","H134_5HHmales","H134_2HCmales",1.584377894,1.546079924,36,36,"HH","HC","M","M","H"
"1258","H155","H155_7HHmales","H155_2HCmales",1.563063224,1.32996532,36,36,"HH","HC","M","M","H"
"1259","H161","H161_5HHmales","H161_2HCmales",1.716489376,0.611051326,36,36,"HH","HC","M","M","H"
"1260","H166","H166_2HHmales","H166_2HCmales",0.93121554,1.184944155,36,36,"HH","HC","M","M","H"
"1261","H180","H180_2HHmales","H180_2HCmales",1.368683852,1.111359876,36,36,"HH","HC","M","M","H"
"1262","H190",NA,"H190_2HCmales",NA,1.089025604,NA,36,NA,"HC",NA,"M","H"
"1263","H25","H25_1HHmales","H25_2HCmales",1.496314175,1.627179448,36,36,"HH","HC","M","M","H"
"1264","H32","H32_5HHmales","H32_2HCmales",1.463385543,1.010024921,36,36,"HH","HC","M","M","H"
"1265","H42","H42_2HHmales","H42_2HCmales",1.380900257,1.466815505,36,36,"HH","HC","M","M","H"
"1266","H50","H50_5HHmales","H50_2HCmales",0.837162331,0.766667869,36,36,"HH","HC","M","M","H"
"1267","H51","H51_6HHmales","H51_2HCmales",1.180926609,0.890910395,36,36,"HH","HC","M","M","H"
"1268","H55","H55_4HHmales","H55_2HCmales",1.296859602,1.229729941,36,36,"HH","HC","M","M","H"
"1269","H83","H83_2HHmales","H83_2HCmales",1.238405945,1.406573567,36,36,"HH","HC","M","M","H"
"1270","H86","H86_3HHmales","H86_2HCmales",1.457076968,1.511693633,36,36,"HH","HC","M","M","H"
"1271","H87","H87_5HHmales",NA,1.598786659,NA,36,NA,"HH",NA,"M",NA,"H"
"1272","H89","H89_4HHmales","H89_2HCmales",1.332197847,0.50967367,36,36,"HH","HC","M","M","H"
"1273","H94","H94_3HHmales","H94_2HCmales",0.021326955,1.436930557,36,36,"HH","HC","M","M","H"
"1274","H97","H97_9HHmales","H97_2HCmales",0.909391599,1.453104201,36,36,"HH","HC","M","M","H"
"1275","C10","C10_2CCmales","C10_2CHmales",1.030215134,0.541448491,38,38,"CC","CH","M","M","C"
"1276","C111","C111_2CCmales","C111_1CHmales",0.847150309,1.380616137,38,38,"CC","CH","M","M","C"
"1277","C112","C112_2CCmales","C112_6CHmales",1.154872705,1.692922958,38,38,"CC","CH","M","M","C"
"1278","C126","C126_2CCmales","C126_2CHmales",1.193546483,1.49343227,38,38,"CC","CH","M","M","C"
"1279","C132","C132_2CCmales","C132_2CHmales",1.120783681,1.781916721,38,38,"CC","CH","M","M","C"
"1280","C134","C134_2CCmales","C134_2CHmales",1.045714545,1.678154806,38,38,"CC","CH","M","M","C"
"1281","C14","C14_2CCmales","C14_2CHmales",1.122017077,1.107830197,38,38,"CC","CH","M","M","C"
"1282","C145","C145_2CCmales","C145_1CHmales",0.143735088,1.342216304,38,38,"CC","CH","M","M","C"
"1283","C149","C149_2CCmales","C149_8CHmales",1.26768257,1.067890249,38,38,"CC","CH","M","M","C"
"1284","C151","C151_2CCmales","C151_2CHmales",0.945082437,1.490486106,38,38,"CC","CH","M","M","C"
"1285","C153","C153_2CCmales","C153_2CHmales",0.371481536,1.208927403,38,38,"CC","CH","M","M","C"
"1286","C156","C156_2CCmales","C156_2CHmales",1.099229142,1.650636519,38,38,"CC","CH","M","M","C"
"1287","C16","C16_2CCmales","C16_1CHmales",1.058191365,1.395456225,38,38,"CC","CH","M","M","C"
"1288","C165","C165_2CCmales","C165_2CHmales",0.812209735,1.482122445,38,38,"CC","CH","M","M","C"
"1289","C179","C179_2CCmales","C179_1CHmales",1.298162708,1.322932366,38,38,"CC","CH","M","M","C"
"1290","C182","C182_2CCmales","C182_8CHmales",0.566704818,0.751515542,38,38,"CC","CH","M","M","C"
"1291","C184","C184_2CCmales","C184_2CHmales",0.59112221,1.586258999,38,38,"CC","CH","M","M","C"
"1292","C199",NA,"C199_2CHmales",NA,1.78068852,NA,38,NA,"CH",NA,"M","C"
"1293","C21","C21_2CCmales","C21_1CHmales",1.173688841,1.179616762,38,38,"CC","CH","M","M","C"
"1294","C32","C32_2CCmales","C32_5CHmales",0.536745351,1.152332964,38,38,"CC","CH","M","M","C"
"1295","C44","C44_2CCmales","C44_9CHmales",1.319041711,1.420494662,38,38,"CC","CH","M","M","C"
"1296","C51",NA,"C51_2CHmales",NA,1.479563544,NA,38,NA,"CH",NA,"M","C"
