"video","phase","seconds_moving","speed_mean","speed_median","speed_min","speed_max","speed_var","speed_sd","speed_ci_mean","speed_ci_lower","speed_ci_upper","speed_ci_stderror","num_bouts","mean_bout_time","min_bout_time","max_bout_time","mean_bout_speed","min_bout_speed","max_bout_speed","border_total","border_bottom","border_left","border_right","border_top"
"w_traF_1_1_f_8",19,17.8666666666667,0.839887687606061,0,0,7.63275791925158,2.2299184600255,1.49329115045442,0.839887687606061,0.770643791100736,0.909131584111387,0.0353052524371505,12,1.14985835694051,0.5,1.8,3.12532218667641,0.586701434159061,7.38638232125994,27.2666666666667,12.9666666666667,NA,1.66666666666667,12.6333333333333
"w_traF_1_1_f_8",20,19.2666666666667,0.554823649252163,0,0,5.56593851528985,0.813017912614156,0.901675059328002,0.554823649252163,0.513024681704472,0.596622616799854,0.0213119673231049,15,1.07756097560976,0.533333333333333,1.56666666666667,1.74982643058356,0.586701434159061,4.58228468599478,28.9,15.9,3.2,2.63333333333333,7.16666666666667
"w_traF_1_1_f_8",21,14.3,0.369327501666934,0,0,5.7857805185738,0.411760239283953,0.641685467564875,0.369327501666934,0.339638948567014,0.399016054766853,0.0151372911865103,6,1.09745222929936,0.533333333333333,1.8,1.61602853539993,0.586701434159061,2.99160206142993,11.9333333333333,6.26666666666667,NA,NA,5.66666666666667
"w_traF_1_1_f_8",22,0.366666666666667,0.0208455458948726,0,0,1.46675358539765,0.00817068612812849,0.0903918476862183,0.0208455458948726,0.0166680827825119,0.0250230090072333,0.0021299647073854,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"w_traF_1_1_f_9",1,22.6,0.832784237431191,0.293350717079531,0,8.18232927828111,1.39940682437796,1.18296526761269,0.832784237431191,0.777976146405571,0.887592328456812,0.0279449277475903,15,1.17328918322296,0.5,2.03333333333333,2.28498845177547,0.586701434159061,7.10126896559269,10.1666666666667,3.83333333333333,NA,NA,6.33333333333333
"w_traF_1_1_f_9",2,1.63333333333333,0.0946055900086531,0,0,3.99000112707363,0.0917928711832001,0.30297338362173,0.0946055900086531,0.0805958706115459,0.10861530940576,0.00714313561592993,2,0.649122807017544,0.533333333333333,0.733333333333333,1.80756017806338,0.655952144638139,2.65640372370394,55.5333333333333,44.7333333333333,NA,NA,10.8
"w_traF_1_1_f_9",3,7.9,0.234011508075195,0,0,6.22290843938617,0.372370387877533,0.610221589160473,0.234011508075195,0.205794398268383,0.262228617882006,0.0143870577508682,5,1.05555555555556,0.633333333333333,1.36666666666667,1.72970110275754,0.586701434159061,3.56876550017497,3.63333333333333,3.43333333333333,NA,NA,0.2
"w_traF_1_1_f_9",4,10.4333333333333,0.344052396986556,0,0,5.64271370779146,0.578901462885005,0.760855743807593,0.344052396986556,0.308869849447229,0.379234944525884,0.0179385254810463,14,0.711737089201878,0.5,1,1.84760900848168,0.586701434159061,5.13154175882735,7.36666666666667,2.3,0.5,NA,4.56666666666667
"w_traF_1_1_f_9",5,2.06666666666667,0.100061598774419,0,0,6.77252721157345,0.190249504823083,0.43617600211736,0.100061598774419,0.0798868735720989,0.120236323976739,0.0102864832641615,1,1.33333333333333,1.33333333333333,1.33333333333333,2.32943213339541,0.82972112525149,3.85842626928596,25.4666666666667,2.93333333333333,NA,NA,22.5333333333333
"w_traF_1_1_f_9",6,1,0.0337446765270905,0,0,2.13562545643822,0.0313701960729349,0.177116334856317,0.0337446765270905,0.0255592375256967,0.0419301155284843,0.004173512899692,1,0.933333333333333,0.933333333333333,0.933333333333333,1.25933162422193,0.586701434159061,2.13562545643822,NA,NA,NA,NA,NA
"w_traF_1_1_f_9",7,4.06666666666667,0.119038044532904,0,0,3.99000112707363,0.133234911158487,0.365013576676933,0.119038044532904,0.102159539483222,0.135916549582586,0.00860584335393117,4,0.848888888888889,0.533333333333333,1.2,1.36222413583445,0.586701434159061,2.62380857855256,14.4333333333333,14.1333333333333,0.3,NA,NA
"w_traF_1_1_f_9",8,2.43333333333333,0.074339347063601,0,0,3.34471278549291,0.0833937226081927,0.288779712944301,0.074339347063601,0.0609933802612547,0.0876853138659473,0.00680471317408501,3,0.649425287356322,0.566666666666667,0.7,1.36293681098807,0.586701434159061,2.62380857855256,55.6,55.4333333333333,NA,NA,0.166666666666667
